n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.64321608,0.572562458,0.097392141,0.860017577,0.67218681,0.694356752,0.42857218,0.565928555,0.148808076,0.966182454,0.443920572,0.29004256,0.62571971,0.204540515,0.414729812,0
0.447236181,0.793070063,0.150069532,0.57016301,0.273435389,0.740611132,0.690782551,0.523356854,0.458907558,0.02589085,0.214208716,0.243523908,0.804764507,0.310119417,0.356278562,0
0.603015075,0.913999273,0.017027303,0.892454562,0.915715555,0.756686577,0.898814137,0.155435117,0.190153229,0.127908237,0.231459595,0.565559824,0.034644131,0.419568887,0.112196443,0
0.170854271,0.420391316,0.511287186,0.671512396,0.718463725,0.169846348,0.7057711,0.161909059,0.927415781,0.294952246,0.12558686,0.744012045,0.96538324,0.807430883,0.720341472,0
0.72361809,0.503276709,0.080201528,0.497483606,0.362449686,0.025592931,0.88542219,0.518087005,0.362727437,0.018360295,0.11965996,0.38738899,0.45624292,0.612248875,0.444515407,0
0.708542714,0.337763364,0.788690747,0.089834127,0.217462639,0.894119534,0.126703236,0.14181988,0.291925688,0.870566221,0.086444809,0.831649796,0.549665577,0.25216865,0.25704264,0
0.904522613,0.089885258,0.463393426,0.071192417,0.789845647,0.448483343,0.71156786,0.037586357,0.202540811,0.352612927,0.754235108,0.865364709,0.690406162,0.550232769,0.093936868,0
0.929648241,0.672190459,0.574788307,0.057910732,0.572679248,0.856211575,0.808093372,0.364175469,0.488296304,0.779780345,0.765540897,0.947188319,0.059142976,0.372364627,0.122094457,0
0.984924623,0.212858547,0.20619472,0.265916166,0.996040838,0.338791722,0.515046787,0.783323634,0.180244439,0.004022231,0.88250111,0.105415469,0.359902703,0.812207557,0.93873134,0
0.497487437,0.568554293,0.879877551,0.018655975,0.323467512,0.214946749,0.93905653,0.253966919,0.264126805,0.81190619,0.350138756,0.045089068,0.398445001,0.588563069,0.028610758,0
0.266331658,0.027218296,0.694941896,0.934431684,0.080385914,0.948290505,0.788900572,0.797255234,0.680314029,0.407690686,0.670702037,0.669478393,0.74987747,0.758547696,0.996543233,307
0.83919598,0.231649571,0.402181196,0.307692537,0.841884354,0.582508035,0.970885934,0.044066945,0.392990625,0.230533944,0.186979852,0.25004041,0.000832713,0.70850521,0.139759437,57
0.331658291,0.891126031,0.230289773,0.553686961,0.128175618,0.615277068,0.954994327,0.7714271,0.259223996,0.84499899,0.039863371,0.789633353,0.611124056,0.873205835,0.480479186,58
0.452261307,0.178684392,0.603431573,0.512112691,0.152798394,0.955889116,0.772475304,0.11902335,0.590567107,0.625705581,0.293074379,0.228485114,0.886909674,0.592766811,0.409309352,288
0.432160804,0.837221494,0.850029453,0.734092643,0.074303721,0.145951198,0.491016319,0.698261688,0.082270042,0.923079089,0.14378031,0.544474789,0.447633694,0.330488756,0.347575521,775
0.095477387,0.762092286,0.848438117,0.879334021,0.143188707,0.737513153,0.247709399,0.125873528,0.108998967,0.599079353,0.975243114,0.209200827,0.315350488,0.110390828,0.052530637,0
0.346733668,0.316400916,0.286895746,0.903288251,0.376981144,0.77804943,0.046664883,0.277353116,0.604840481,0.912205189,0.417698177,0.47340434,0.205500648,0.069251844,0.942478105,0
0.894472362,0.871398242,0.482564199,0.146827255,0.965920755,0.831291539,0.403781245,0.437510223,0.468697301,0.081343376,0.451207414,0.171855298,0.934873934,0.077699541,0.90505041,0
0.75879397,0.816802751,0.320675825,0.174566798,0.909299756,0.367618393,0.36403378,0.63152991,0.123388317,0.5597904,0.021907025,0.355203812,0.679750615,0.452742684,0.782750247,310
0.371859296,0.494060123,0.702098151,0.227220794,0.022015279,0.431433955,0.066752234,0.138065178,0.279264268,0.283323642,0.812776016,0.487893754,0.291987072,0.464486822,0.426777712,0
0.306532663,0.844426292,0.886944864,0.627058639,0.811558757,0.420773919,0.294628125,0.716986268,0.90080994,0.886026961,0.017378896,0.90173305,0.160783634,0.015843859,0.718334215,0
0.587939698,0.720607525,0.633330453,0.920754499,0.829798354,0.118057638,0.486340712,0.972638322,0.838603999,0.421943806,0.606744718,0.699405977,0.210501573,0.427054221,0.473225845,0
0.668341709,0.393379046,0.370282111,0.975264489,0.546370472,0.320830527,0.872062373,0.307731229,0.408207093,0.383031666,0.962289325,0.146437875,0.221114796,0.742077485,0.262083251,0
0.100502513,0.301015952,0.591362018,0.749000199,0.658363195,0.479070876,0.300983336,0.074951451,0.650682837,0.077493609,0.840706717,0.672170207,0.387015634,0.791209058,0.388711753,0
0.683417085,0.009200978,0.006582545,0.276754232,0.200535497,0.765927703,0.080218718,0.400035808,0.714747677,0.224627904,0.271764753,0.796949785,0.258174493,0.835742286,0.731095481,0
0.713567839,0.152908504,0.299784053,0.35295677,0.925033423,0.608178889,0.284174098,0.999806033,0.966606213,0.476749825,0.17035315,0.237165894,0.367891985,0.030337682,0.395982097,0
0.773869347,0.441090939,0.54449311,0.506474106,0.425749149,0.814678338,0.43780677,0.880573259,0.074829695,0.856619048,0.922623257,0.850281888,0.430888918,0.102732388,0.809408152,505
0.567839196,0.960485163,0.65880036,0.065027769,0.731735757,0.135419526,0.415727712,0.056184834,0.662221177,0.189856775,0.80122609,0.005655461,0.12101287,0.122738486,0.844449673,0
0.91959799,0.166436559,0.021694724,0.246128581,0.953768123,0.222920215,0.914203859,0.265209199,0.824110404,0.748434736,0.996215727,0.024888086,0.908421678,0.507724339,0.521425431,0
0.91959799,0.110472132,0.193901643,0.884771794,0.477617158,0.826293948,0.683953774,0.570032066,0.50374746,0.152689783,0.436117476,0.508160275,0.466496694,0.681908058,0.034694917,0
0.793969849,0.976358766,0.617248684,0.403582922,0.004062352,0.485581235,0.592629635,0.425003272,0.886993815,0.762066838,0.900432492,0.112097872,0.776637784,0.546681761,0.687021248,0
0.090452261,0.073137508,0.316901453,0.967537222,0.752187639,0.99295375,0.195684518,0.298985685,0.875454259,0.270936705,0.526493665,0.427543531,0.915155822,0.470178793,0.777025914,0
0.557788945,0.41680141,0.624825618,0.818924118,0.305472564,0.724728483,0.736194521,0.842250297,0.099387267,0.691703235,0.862878233,0.993977123,0.837669817,0.920378853,0.8554775,619
0.135678392,0.884584938,0.863667302,0.195220612,0.25448303,0.781013369,0.846374195,0.539354225,0.499491882,0.980172284,0.398151085,0.088137445,0.758112485,0.519272564,0.896759506,0
0.477386935,0.746431532,0.146609211,0.956111277,0.971116642,0.318018523,0.565381749,0.235156554,0.776948418,0.574785457,0.106690116,0.331670498,0.642971321,0.271253133,0.56320884,0
0.974874372,0.737156271,0.947653136,0.654455234,0.800755079,0.688748014,0.796638402,0.908422236,0.919932927,0.723744948,0.096618515,0.461116572,0.234266536,0.097195185,0.671213591,642
0.467336683,0.376548895,0.119351523,0.465534165,0.187310212,0.097734872,0.058257764,0.472808172,0.780154696,0.253228004,0.745412399,0.457489855,0.301832289,0.040668787,0.296842051,0
0,0.362369073,0.214813877,0.444418245,0.240658788,0.805512227,0.726017893,0.956562445,0.852983509,0.106296234,0.709463089,0.813941662,0.873955588,0.734273638,0.586877747,0
0.854271357,0.266316196,0.330673341,0.412948951,0.77891922,0.551397586,0.136767156,0.486750334,0.86826939,0.307595996,0.55753316,0.419520097,0.713555916,0.631446351,0.015774827,0
0.939698492,0.662028181,0.35165657,0.718328058,0.682760461,0.98797135,0.63152547,0.967363312,0.281287944,0.736685263,0.51490024,0.724709364,0.999139,0.288613415,0.879980372,677
0.015075377,0.099739204,0.38368692,0.797555873,0.76835765,0.076440574,0.14873128,0.863649853,0.626766434,0.717388427,0.288879913,0.165989789,0.04044489,0.866281034,0.966171244,0
0.532663317,0.476483424,0.530547039,0.855951019,0.45148131,0.41225932,0.211369617,0.01369007,0.810433436,0.17985804,0.225062033,0.979317146,0.288688504,0.161084072,0.889244294,0
0.195979899,0.78051904,0.160764744,0.219238058,0.417023227,0.626386371,0.238988382,0.597354216,0.165904133,0.549403001,0.477605106,0.883092643,0.949103547,0.821482928,0.067167874,0
0.638190955,0.779802861,0.058520146,0.139861371,0.550384444,0.529728864,0.273857878,0.542274355,0.318334719,0.464582876,0.839306424,0.212581245,0.860472327,0.658251963,0.104224974,0
0.221105528,0.062997716,0.043407784,0.722782509,0.431750876,0.014961492,0.151958768,0.464066026,0.547588396,0.438010114,0.04692958,0.65005373,0.658033975,0.081566755,0.282472245,0
0.623115578,0.105627808,0.833858124,0.66868963,0.729886107,0.6631306,0.161819687,0.221323569,0.114692108,0.785657357,0.684371294,0.096490123,0.59959345,0.239821045,0.703861449,0
0.804020101,0.053101185,0.589732231,0.311364517,0.691577247,0.341904604,0.110205404,0.443371711,0.334376906,0.321008034,0.420023109,0.554273402,0.821536277,0.193321847,0.539307622,0
0.889447236,0.600165887,0.240061612,0.981155276,0.293326867,0.287655021,0.479403104,0.802567946,0.379804812,0.315443065,0.194184838,0.582098581,0.476135826,0.764390468,0.636128437,0
0.206030151,0.546577586,0.26981477,0.581153714,0.01672083,0.594886683,0.616672288,0.286638442,0.059530023,0.563207444,0.408418844,0.406860147,0.108888597,0.306754109,0.43495749,232
0.165829146,0.407686013,0.455278247,0.566433295,0.791813389,0.679485125,0.998382066,0.628283019,0.747407318,0.668503067,0.155331019,0.430236249,0.246274288,0.264925159,0.651479212,0
0.316582915,0.614850924,0.811899611,0.549130573,0.229116372,0.562229964,0.466539236,0.551249922,0.57002361,0.655145491,0.611057751,0.626648883,0.635397054,0.717777716,0.750775233,235
0.613065327,0.206724502,0.128447019,0.912829541,0.947461344,0.08791583,0.908565877,0.856010321,0.707587221,0.952293229,0.244337661,0.533019352,0.955253201,0.437294108,0.140531004,0
0.296482412,0.489666877,0.739490256,0.807409022,0.858704338,0.398778336,0.037226787,0.10844112,0.130938648,0.490649781,0.20042293,0.890870054,0.150067154,0.216452316,0.578746752,665
0.844221106,0.519062556,0.900679985,0.127096784,0.982754383,0.063204849,0.178209748,0.651280464,0.068540301,0.706310698,0.462454109,0.445768879,0.899613901,0.145387931,0.46533706,0
0.422110553,0.01440756,0.520840368,0.003759131,0.177832852,0.546826938,0.629050585,0.897202182,0.412944964,0.794299409,0.696886344,0.777162544,0.767469799,0.133376789,0.372285267,0
0.879396985,0.344750595,0.561744077,0.6895424,0.388961391,0.913520093,0.746506046,0.648928126,0.842953543,0.902019978,0.5753054,0.689182358,0.70001378,0.935036254,0.36982642,75
0.27638191,0.808803312,0.779826429,0.164239632,0.04940442,0.93726855,0.815960292,0.931368216,0.798772053,0.532399247,0.598277184,0.717630975,0.509324858,0.975121168,0.516460442,41
0.572864322,0.649215149,0.797148441,0.693201029,0.663689361,0.974857911,0.07699012,0.601643849,0.388773876,0.096619563,0.645464009,0.612043755,0.727885222,0.676019974,0.622972191,400
0.24120603,0.128270232,0.133217642,0.45447773,0.56974489,0.259530345,0.96228484,0.378282119,0.990739067,0.146001416,0.506331392,0.843993383,0.921920607,0.983171053,0.310434569,0
0.733668342,0.135214627,0.955807195,0.428105129,0.538603654,0.877548084,0.026937006,0.021932501,0.950444744,0.636021375,0.943592551,0.646694733,0.815763639,0.360624636,0.924997303,287
0.527638191,0.46760408,0.97110689,0.343071239,0.314098881,0.450486064,0.92007272,0.179321384,0.243783952,0.998476929,0.074787062,0.194204118,0.029889522,0.3216083,0.79563741,534
0.256281407,0.596855071,0.643693036,0.393506731,0.468937026,0.576400306,0.223514606,0.731264533,0.750456849,0.39891936,0.166612029,0.738773105,0.098172034,0.906372942,0.194158615,0
0.512562814,0.034191311,0.104154333,0.10566269,0.590185443,0.507715394,0.018658929,0.664666112,0.535260196,0.333801428,0.329165082,0.310684819,0.731378943,0.603371129,0.17635052,0
0.125628141,0.703488259,0.993404946,0.70974722,0.039238063,0.194050359,0.752482519,0.456955261,0.437733161,0.484130202,0.538303448,0.635718839,0.018596853,0.997824079,0.593215063,0
0.869346734,0.18726159,0.173248381,0.644933747,0.115904264,0.246864773,0.538059837,0.920512164,0.735366719,0.861967689,0.264183994,0.360950613,0.068903816,0.919412579,0.987480962,0
0.763819095,0.270831781,0.985038153,0.772481357,0.612735258,0.701042387,0.101762557,0.412595598,0.23388213,0.247443,0.626916523,0.700042326,0.490672474,0.245346519,0.204805965,451
0.351758794,0.690728289,0.720648839,0.116285219,0.282555393,0.041172843,0.548601449,0.359885744,0.474611186,0.64602931,0.334387162,0.9156968,0.08567291,0.57476089,0.457027004,0
0.140703518,0.621346724,0.765878326,0.432487099,0.06623055,0.15193292,0.316437336,0.198193818,0.040073872,0.069503669,0.916377925,0.344632866,0.17249795,0.725668926,0.184399743,0
0.271356784,0.356785611,0.770096029,0.051718343,0.773729633,0.928340461,0.335881989,0.867295087,0.976185384,0.579083796,0.186211627,0.534310856,0.561686832,0.679942809,0.151064166,0
0.140703518,0.92722378,0.847582878,0.283049466,0.716279407,0.437628656,0.35491033,0.348422995,0.309018488,0.595804518,0.245078483,0.993290781,0.304737396,0.326803078,0.755323924,573
0.40201005,0.297812534,0.424373647,0.689729549,0.37186771,0.224917332,0.685357885,0.323211989,0.537626731,0.854409931,0.134509053,0.377478274,0.904430701,0.914520336,0.859368737,0
0.281407035,0.413022893,0.800420454,0.661023525,0.272388315,0.002791463,0.173572838,0.742565029,0.025783072,0.077920211,0.751794722,0.647050702,0.88121616,0.989287551,0.782377739,0
0.120603015,0.235343093,0.721384224,0.419045306,0.307756364,0.573834959,0.180932247,0.15189795,0.633895245,0.230697,0.409794564,0.02745066,0.63947437,0.435535314,0.205070592,0
0.201005025,0.983207759,0.04781028,0.152511287,0.997470161,0.946948271,0.621794539,0.067582184,0.526805695,0.260260132,0.541357775,0.827640906,0.691443981,0.473818239,0.969990406,0
0.291457286,0.264253178,0.234091329,0.032705435,0.566114418,0.187644757,0.153928384,0.925286582,0.138141752,0.174153235,0.854585253,0.751428,0.331082848,0.839413654,0.612244241,0
0.939698492,0.30530883,0.957932727,0.524247417,0.449693692,0.539809704,0.1039911,0.789668722,0.756826532,0.417219604,0.392861638,0.496204681,0.387351532,0.114423528,0.135755859,0
0.366834171,0.100445907,0.01290733,0.007724733,0.612238399,0.399807804,0.748954538,0.078026456,0.907354844,0.7458742,0.537696715,0.1431066,0.896661762,0.005322446,0.956536475,0
0.859296482,0.056642918,0.716109405,0.994160402,0.915303232,0.298210919,0.529572756,0.240267192,0.045434868,0.539526528,0.527801319,0.818604265,0.990922013,0.869168258,0.733861439,1443
0.653266332,0.905060968,0.546281642,0.925865051,0.075047201,0.953277259,0.123795362,0.858857112,0.033141628,0.543605241,0.266727419,0.713017148,0.148036421,0.903807928,0.88184764,737
0.316582915,0.226292473,0.997301311,0.10386475,0.057443086,0.857586469,0.701521687,0.184276288,0.986151437,0.289994133,0.645567745,0.892873085,0.366838215,0.726936743,0.814048418,8
0.371859296,0.449845798,0.878424893,0.377227934,0.943785776,0.686160323,0.638162434,0.099833712,0.20064406,0.895335149,0.162108495,0.635723926,0.93744032,0.088153609,0.912647118,214
0.623115578,0.425748123,0.835308894,0.826908398,0.870203121,0.678089576,0.001607137,0.387906419,0.452245404,0.354603578,0.221143346,0.623878736,0.0665376,0.949835806,0.372285738,483
0.582914573,0.473496574,0.908846436,0.340960266,0.403407281,0.696944896,0.215047431,0.517935672,0.360604876,0.151750584,0.71141713,0.383003852,0.874458202,0.579674903,0.6311333,341
0.683417085,0.406099587,0.480265301,0.618151921,0.223514361,0.464724404,0.344250627,0.632345256,0.440974032,0.440307562,0.619511449,0.73845656,0.261399412,0.073880956,0.838041772,0
0.814070352,0.066602468,0.929166723,0.659923108,0.79246502,0.520905409,0.598116692,0.883022426,0.172775017,0.782981126,0.559715068,0.971257915,0.675668587,0.963177933,0.219007247,526
0.557788945,0.605954225,0.451109266,0.066890985,0.214907723,0.837725685,0.542776079,0.665819252,0.05351506,0.685821465,0.204713107,0.044750354,0.215339089,0.599942129,0.474409928,0
0.251256281,0.561884711,0.037425411,0.622552447,0.652676523,0.757114028,0.138579914,0.400524157,0.847675439,0.162612351,0.076232015,0.368135904,0.847418825,0.428217428,0.407818577,0
0.487437186,0.960873447,0.375497504,0.115949314,0.787284506,0.155930271,0.779712908,0.371206362,0.949844464,0.775200317,0.775991173,0.965546231,0.417676467,0.661994149,0.515060405,0
0.773869347,0.032114149,0.962728993,0.600981869,0.397394857,0.846764591,0.312134679,0.688613602,0.333039885,0.736364794,0.301230939,0.170519672,0.580432913,0.247964247,0.700958185,392
0.130653266,0.028915284,0.520930639,0.573308591,0.724186912,0.214377619,0.237072017,0.713863376,0.544688031,0.220834582,0.253015968,0.882131162,0.759876337,0.052225055,0.681806463,0
0.236180905,0.559012635,0.819916416,0.273896578,0.013393337,0.906800692,0.997882199,0.127708275,0.677889364,0.709833332,0.628214482,0.081454388,0.049869278,0.449538338,0.336154107,0
0.638190955,0.82956883,0.34887315,0.53712442,0.735412037,0.960985373,0.983039863,0.237354837,0.700242205,0.870591386,0.883382723,0.946885903,0.662508745,0.238513121,0.640287734,0
0.844221106,0.739857512,0.198136669,0.709142472,0.0096146,0.191391382,0.499130281,0.178969345,0.82837025,0.188090021,0.140654848,0.728004249,0.322974003,0.533259474,0.6034085,0
0.949748744,0.004256732,0.097978153,0.350700761,0.20051339,0.811755469,0.912415896,0.028813999,0.377926906,0.056603339,0.433171948,0.701428324,0.256486077,0.272960568,0.079604178,0
0.944723618,0.431798841,0.266860056,0.951797948,0.754653829,0.334875829,0.247312595,0.490011862,0.078879871,0.402671062,0.109897218,0.956883507,0.709483677,0.556996423,0.760722895,1081
0.969849246,0.685181609,0.637288917,0.675264474,0.684278088,0.747340245,0.975221929,0.213758683,0.598598986,0.479772098,0.680539,0.93025907,0.734047711,0.176130791,0.044866013,0
0.427135678,0.116338784,0.684502254,0.637125245,0.662249961,0.163117891,0.897820985,0.817574232,0.749604799,0.907833467,0.582965746,0.862048043,0.348520308,0.019942651,0.062563612,0
0.718592965,0.789292333,0.383522435,0.074101392,0.296145594,0.144955887,0.422767656,0.191912951,0.572413562,0.3423192,0.913135794,0.80502183,0.949503536,0.776301216,0.367692788,0
0.989949749,0.862925771,0.642662036,0.261036755,0.900644055,0.451493169,0.940041062,0.597804934,0.262015925,0.060889465,0.372262284,0.477497275,0.359150256,0.341638545,0.876333151,167
